#OTU_ID	taxonomy
OTU_58648	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_70844	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_89190	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_185526	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_199719	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_199728	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Candaciidae, g__Candacia, s__Candacia bipinnata
OTU_1430	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_4410	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_4649	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_7606	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_60389	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_73469	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_93343	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_93345	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_127178	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_128825	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_128830	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_128836	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_181998	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_205024	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_205025	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219525	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219554	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219555	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219564	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219570	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219573	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_219574	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Eucalanus, s__Eucalanus inermis
OTU_2360	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_2902	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_3817	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_4718	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_5868	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_6180	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_6971	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_10526	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_13471	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_16038	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_16852	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_18763	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_19852	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_21178	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_24070	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_24502	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_26439	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_28875	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_28877	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_28880	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_31544	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_31545	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_31547	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_31553	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34924	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34925	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34928	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34935	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34940	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34943	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_34946	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39106	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39113	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39114	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39116	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39117	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39119	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_39120	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44519	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44533	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44536	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44537	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44545	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44549	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44551	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44552	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44553	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44554	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44559	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44560	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_44561	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_49566	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51344	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51509	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51510	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51512	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51521	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51525	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51534	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51536	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51539	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51540	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51545	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51546	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51549	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_51550	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_52017	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60532	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60744	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60780	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60784	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60790	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60793	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60795	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60806	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60808	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60809	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60810	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60811	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60813	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60814	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60818	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60827	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60829	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60830	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60836	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60838	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60841	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60842	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60843	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60844	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60846	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60849	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60850	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60852	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60854	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60856	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60867	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60868	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60869	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_60871	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_73677	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_73993	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74019	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74057	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74058	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74066	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74067	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74068	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74075	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74080	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74081	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74082	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74083	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74088	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74089	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74090	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74091	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74092	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74093	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74096	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74098	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74105	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74112	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74120	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74122	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74123	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74124	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74125	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74135	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74137	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74146	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74147	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74148	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74154	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74156	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74159	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74169	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74170	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74172	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74174	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74175	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74179	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74182	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74188	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74193	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74198	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_74202	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_75047	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_75690	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_88803	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_88959	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94121	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94174	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94227	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94232	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94236	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94239	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94247	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94248	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94252	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94255	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94261	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94263	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94264	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94276	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94278	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94280	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94281	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94283	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94284	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94285	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94287	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94300	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
OTU_94301	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Eucalanidae, g__Subeucalanus,s__
