,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC9,UC10,UC12,UC13,UC14,UC15,GOC2a,GOC2b,CP23,UC3_2,CP23_2,UC3_1,CP23_1,NTC_2
OTU_103972,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_103974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_103975,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU_103986,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
OTU_103987,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
OTU_103988,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU_103995,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_103996,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_103998,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_104047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
OTU_10408,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_10409,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,19,0,0,0,16,0
OTU_1041,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0
OTU_10410,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_104129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_104131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
OTU_10416,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
OTU_104187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_104269,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU_10428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,8,0
OTU_10429,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
OTU_10430,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,0,0
OTU_10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
OTU_10432,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0
OTU_10433,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0
OTU_1046,0,0,0,0,0,0,0,0,438,208,119,528,128,47,308,121,0,13,0,121,0
OTU_104686,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104720,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
OTU_10482,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
OTU_10484,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,9,0,0,0,6,0
OTU_104850,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104851,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU_104866,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104873,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104877,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_104881,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104882,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104885,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104887,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104898,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104901,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104902,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104906,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104907,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104913,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104914,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104918,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104919,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
OTU_104920,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104923,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OTU_104968,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104974,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104975,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104979,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10498,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104980,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104983,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
OTU_105005,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10509,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
OTU_1051,0,0,0,0,0,0,187,0,109,5,99,0,0,0,0,0,0,0,0,0,0
OTU_10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
OTU_105114,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU_105157,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105158,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10518,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU_105180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
OTU_1052,0,0,0,0,0,0,0,0,437,0,10,0,0,0,0,0,0,0,0,0,0
OTU_10525,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
OTU_10526,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
OTU_105371,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_105373,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_105377,3,0,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105378,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105379,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105380,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105381,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105383,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105390,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105402,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
OTU_105425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
OTU_105427,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_105428,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_105429,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_105440,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105442,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
OTU_105445,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_105446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU_105458,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10547,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105475,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_105478,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105482,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU_105487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105505,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105506,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10552,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105520,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU_105522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
OTU_105595,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1056,81,0,57,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105604,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105678,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10570,0,1,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_105757,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_105758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
OTU_105759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_105761,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_105763,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_105766,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
OTU_10577,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
OTU_10579,0,0,0,0,0,0,0,57,12,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10588,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
OTU_10589,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10590,0,0,0,0,0,0,0,0,3,0,32,3,0,2,0,7,0,0,0,0,0
OTU_105930,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_106,0,0,0,0,0,0,0,0,392,0,0,5478,1146,0,0,925,0,174,0,838,0
OTU_10609,8,0,54,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0
OTU_1063,0,0,0,0,0,0,0,356,84,0,0,2,0,0,0,2,0,2,0,0,0
OTU_10632,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1064,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0
OTU_10644,0,0,0,0,0,0,0,0,22,10,6,0,0,0,0,0,0,0,0,0,0
OTU_10645,0,0,0,0,0,0,0,0,0,6,1,3,3,1,0,14,0,1,0,10,0
OTU_10646,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10647,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10648,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1065,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0
OTU_10650,0,0,0,0,0,0,0,0,0,0,0,6,0,0,50,0,0,4,0,0,0
OTU_106612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_10666,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_10667,0,0,0,0,0,0,0,0,13,1,10,6,5,0,0,1,0,3,0,6,0
OTU_106691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_106693,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_106751,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
OTU_106755,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU_106756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
OTU_106757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_106763,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_106764,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_106768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0
OTU_106780,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU_106808,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
OTU_106869,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,427,0,345,0
OTU_106937,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_106941,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_106944,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_106954,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1070,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107067,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU_107084,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
OTU_107086,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0
OTU_107089,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_107090,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_107093,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_107095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107110,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107125,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107127,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107130,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107132,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107133,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107134,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107136,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107144,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107146,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107147,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107149,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107150,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107151,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10718,20,0,5,0,40,0,0,28,0,0,0,0,0,0,0,0,0,0,18,0,0
OTU_107218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,7,0
OTU_107221,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107224,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107225,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107229,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
OTU_107230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU_107232,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107233,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107236,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107237,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107238,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10724,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107240,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107241,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107329,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,44,0
OTU_107346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
OTU_107349,0,0,0,0,0,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
OTU_10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,29,0
OTU_107359,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107360,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107365,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107366,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,31,0
OTU_107437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU_107440,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107441,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107448,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_107449,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107450,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107451,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107452,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107453,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107455,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107457,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107459,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107463,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107464,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107465,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107466,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107518,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107519,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107520,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107521,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107523,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107524,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107525,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107530,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107531,0,0,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107532,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107534,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107535,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107536,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107538,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107539,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107542,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107543,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107544,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107545,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107546,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107547,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107549,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107550,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107551,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107553,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107554,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107555,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107556,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107557,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107558,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107559,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107560,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107561,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107563,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107564,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107565,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107566,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107567,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107568,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107569,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_107570,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107576,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_107578,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107579,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107582,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107583,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107584,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107585,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107588,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107589,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
