"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_317580","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317584","Eukaryota","unknown","Dinophyceae","o_","f_","g_","s_"
"OTU_317586","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317600","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317625","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317630","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317642","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317647","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317648","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317658","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317671","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317730","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317736","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317740","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317744","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317747","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317748","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317754","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317757","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317760","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317777","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317780","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317782","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317783","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317784","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317786","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_317789","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317794","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317795","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317892","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317893","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_317921","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317924","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317963","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317968","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_317983","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
